time,OD,well,strain,carbon_source
4:59:10,0.086,A12,oa,9
5:29:10,0.086,A12,oa,9
5:59:10,0.086,A12,oa,9
6:29:10,0.085,A12,oa,9
6:59:10,0.086,A12,oa,9
7:29:10,0.087,A12,oa,9
7:59:10,0.088,A12,oa,9
8:29:10,0.088,A12,oa,9
8:59:10,0.087,A12,oa,9
9:29:10,0.087,A12,oa,9
9:59:10,0.089,A12,oa,9
10:29:10,0.089,A12,oa,9
10:59:10,0.088,A12,oa,9
11:29:10,0.088,A12,oa,9
11:59:10,0.089,A12,oa,9
12:29:10,0.089,A12,oa,9
12:59:10,0.089,A12,oa,9
13:29:10,0.09,A12,oa,9
13:59:10,0.092,A12,oa,9
14:29:10,0.092,A12,oa,9
14:59:10,0.092,A12,oa,9
15:29:10,0.091,A12,oa,9
15:59:10,0.092,A12,oa,9
16:29:10,0.092,A12,oa,9
16:59:10,0.092,A12,oa,9
17:29:10,0.093,A12,oa,9
17:59:10,0.093,A12,oa,9
18:29:10,0.094,A12,oa,9
18:59:10,0.094,A12,oa,9
19:29:10,0.094,A12,oa,9
19:59:10,0.095,A12,oa,9
20:29:10,0.095,A12,oa,9
20:59:10,0.097,A12,oa,9
21:29:10,0.097,A12,oa,9
21:59:10,0.098,A12,oa,9
22:29:10,0.099,A12,oa,9
22:59:10,0.101,A12,oa,9
23:29:10,0.102,A12,oa,9
23:59:10,0.104,A12,oa,9
24:29:10,0.107,A12,oa,9
24:59:10,0.109,A12,oa,9
25:29:10,0.112,A12,oa,9
25:59:10,0.117,A12,oa,9
26:29:10,0.135,A12,oa,9
26:59:10,0.145,A12,oa,9
27:29:10,0.145,A12,oa,9
27:59:10,0.146,A12,oa,9
28:29:10,0.146,A12,oa,9
28:59:10,0.151,A12,oa,9
29:29:10,0.148,A12,oa,9
29:59:10,0.152,A12,oa,9
30:29:10,0.155,A12,oa,9
30:59:10,0.16,A12,oa,9
31:29:10,0.164,A12,oa,9
31:59:10,0.169,A12,oa,9
32:29:10,0.174,A12,oa,9
32:59:10,0.18,A12,oa,9
33:29:10,0.186,A12,oa,9
33:59:10,0.193,A12,oa,9
34:29:10,0.198,A12,oa,9
34:59:10,0.205,A12,oa,9
35:29:10,0.211,A12,oa,9
35:59:10,0.219,A12,oa,9
36:29:10,0.225,A12,oa,9
36:59:10,0.232,A12,oa,9
37:29:10,0.24,A12,oa,9
37:59:10,0.248,A12,oa,9
38:29:10,0.257,A12,oa,9
38:59:10,0.265,A12,oa,9
39:29:10,0.275,A12,oa,9
39:59:10,0.283,A12,oa,9
40:29:10,0.293,A12,oa,9
40:59:10,0.304,A12,oa,9
41:29:10,0.319,A12,oa,9
41:59:10,0.334,A12,oa,9
42:29:10,0.338,A12,oa,9
42:59:10,0.352,A12,oa,9
43:29:10,0.37,A12,oa,9
43:59:10,0.383,A12,oa,9
44:29:10,0.396,A12,oa,9
44:59:10,0.411,A12,oa,9
45:29:10,0.427,A12,oa,9
45:59:10,0.439,A12,oa,9
46:29:10,0.46,A12,oa,9
46:59:10,0.522,A12,oa,9
47:29:10,0.643,A12,oa,9
47:59:10,0.734,A12,oa,9
48:29:10,0.79,A12,oa,9
48:59:10,0.85,A12,oa,9
49:29:10,0.896,A12,oa,9
49:59:10,0.921,A12,oa,9
50:29:10,0.952,A12,oa,9
50:59:10,0.967,A12,oa,9
51:29:10,0.995,A12,oa,9
51:59:10,1.013,A12,oa,9
52:29:10,1.03,A12,oa,9
52:59:10,1.053,A12,oa,9
53:29:10,1.063,A12,oa,9
53:59:10,1.079,A12,oa,9
54:29:10,1.089,A12,oa,9
54:59:10,1.108,A12,oa,9
55:29:10,1.118,A12,oa,9
55:59:10,1.127,A12,oa,9
56:29:10,1.135,A12,oa,9
56:59:10,1.146,A12,oa,9
57:29:10,1.152,A12,oa,9
57:59:10,1.165,A12,oa,9
58:29:10,1.164,A12,oa,9
58:59:10,1.171,A12,oa,9
59:29:10,1.174,A12,oa,9
59:59:10,1.179,A12,oa,9
60:29:10,1.187,A12,oa,9
60:59:10,1.197,A12,oa,9
61:29:10,1.19,A12,oa,9
61:59:10,1.187,A12,oa,9
62:29:10,1.187,A12,oa,9
62:59:10,1.176,A12,oa,9
63:29:10,1.184,A12,oa,9
63:59:10,1.177,A12,oa,9
64:29:10,1.178,A12,oa,9
64:59:10,1.183,A12,oa,9
65:29:10,1.186,A12,oa,9
65:59:10,1.176,A12,oa,9
66:29:10,1.183,A12,oa,9
66:59:10,1.176,A12,oa,9
67:29:10,1.176,A12,oa,9
67:59:10,1.169,A12,oa,9
68:29:10,1.173,A12,oa,9
68:59:10,1.177,A12,oa,9
69:29:10,1.165,A12,oa,9
69:59:10,1.165,A12,oa,9
70:29:10,1.158,A12,oa,9
70:59:10,1.156,A12,oa,9
71:29:10,1.152,A12,oa,9
71:59:10,1.146,A12,oa,9
72:29:10,1.127,A12,oa,9
72:59:10,1.123,A12,oa,9
73:29:10,1.119,A12,oa,9
73:59:10,1.118,A12,oa,9
74:29:10,1.134,A12,oa,9
74:59:10,1.146,A12,oa,9
75:29:10,1.13,A12,oa,9
0:29:10,0.1018,B1,at,12
0:59:10,0.1002,B1,at,12
1:29:10,0.0987,B1,at,12
1:59:10,0.099,B1,at,12
2:29:10,0.1004,B1,at,12
2:59:10,0.1012,B1,at,12
3:29:10,0.1028,B1,at,12
3:59:10,0.1055,B1,at,12
4:29:10,0.1073,B1,at,12
4:59:10,0.109,B1,at,12
5:29:10,0.1111,B1,at,12
5:59:10,0.1118,B1,at,12
6:29:10,0.1168,B1,at,12
6:59:10,0.1295,B1,at,12
7:29:10,0.1441,B1,at,12
7:59:10,0.1681,B1,at,12
8:29:10,0.1952,B1,at,12
8:59:10,0.2327,B1,at,12
9:29:10,0.2561,B1,at,12
9:59:10,0.2626,B1,at,12
10:29:10,0.2883,B1,at,12
10:59:10,0.3171,B1,at,12
11:29:10,0.3522,B1,at,12
11:59:10,0.3992,B1,at,12
12:29:10,0.4477,B1,at,12
12:59:10,0.4911,B1,at,12
13:29:10,0.5288,B1,at,12
13:59:10,0.564,B1,at,12
14:29:10,0.5957,B1,at,12
14:59:10,0.6247,B1,at,12
15:29:10,0.6568,B1,at,12
15:59:10,0.6662,B1,at,12
16:29:10,0.6857,B1,at,12
16:59:10,0.7296,B1,at,12
17:29:10,0.7447,B1,at,12
17:59:10,0.7438,B1,at,12
18:29:10,0.7821,B1,at,12
18:59:10,0.8007,B1,at,12
19:29:10,0.8065,B1,at,12
19:59:10,0.8437,B1,at,12
20:29:10,0.8588,B1,at,12
20:59:10,0.8753,B1,at,12
21:29:10,0.8842,B1,at,12
21:59:10,0.898,B1,at,12
22:29:10,0.9198,B1,at,12
22:59:10,0.933,B1,at,12
23:29:10,0.9508,B1,at,12
23:59:10,0.9688,B1,at,12
24:29:10,0.9756,B1,at,12
24:59:10,0.9891,B1,at,12
25:29:10,1.0077,B1,at,12
25:59:10,1.0201,B1,at,12
26:29:10,1.0425,B1,at,12
26:59:10,1.0556,B1,at,12
27:29:10,1.0647,B1,at,12
27:59:10,1.0827,B1,at,12
28:29:10,1.088,B1,at,12
28:59:10,1.1078,B1,at,12
29:29:10,1.1211,B1,at,12
29:59:10,1.1393,B1,at,12
30:29:10,1.1459,B1,at,12
30:59:10,1.1574,B1,at,12
31:29:10,1.1659,B1,at,12
31:59:10,1.1808,B1,at,12
32:29:10,1.1968,B1,at,12
32:59:10,1.1995,B1,at,12
33:29:10,1.219,B1,at,12
33:59:10,1.2302,B1,at,12
34:29:10,1.2421,B1,at,12
34:59:10,1.2484,B1,at,12
35:29:10,1.2657,B1,at,12
35:59:10,1.2808,B1,at,12
36:29:10,1.283,B1,at,12
36:59:10,1.302,B1,at,12
37:29:10,1.3084,B1,at,12
37:59:10,1.3205,B1,at,12
38:29:10,1.3278,B1,at,12
38:59:10,1.3472,B1,at,12
39:29:10,1.3546,B1,at,12
39:59:10,1.3597,B1,at,12
40:29:10,1.381,B1,at,12
40:59:10,1.3886,B1,at,12
41:29:10,1.3981,B1,at,12
41:59:10,1.3861,B1,at,12
42:29:10,1.3748,B1,at,12
42:59:10,1.3776,B1,at,12
43:29:10,1.3878,B1,at,12
43:59:10,1.3838,B1,at,12
44:29:10,1.3746,B1,at,12
44:59:10,1.3663,B1,at,12
45:29:10,1.3585,B1,at,12
45:59:10,1.3404,B1,at,12
46:29:10,1.3202,B1,at,12
46:59:10,1.2989,B1,at,12
47:29:10,1.2826,B1,at,12
47:59:10,1.266,B1,at,12
48:29:10,1.256,B1,at,12
48:59:10,1.2429,B1,at,12
49:29:10,1.234,B1,at,12
49:59:10,1.2236,B1,at,12
50:29:10,1.2167,B1,at,12
50:59:10,1.2074,B1,at,12
51:29:10,1.1986,B1,at,12
51:59:10,1.1893,B1,at,12
52:29:10,1.1824,B1,at,12
52:59:10,1.176,B1,at,12
53:29:10,1.1675,B1,at,12
53:59:10,1.1612,B1,at,12
54:29:10,1.1549,B1,at,12
54:59:10,1.1501,B1,at,12
55:29:10,1.1451,B1,at,12
55:59:10,1.1392,B1,at,12
56:29:10,1.1352,B1,at,12
56:59:10,1.1287,B1,at,12
57:29:10,1.1243,B1,at,12
57:59:10,1.1224,B1,at,12
58:29:10,1.1175,B1,at,12
58:59:10,1.1143,B1,at,12
59:29:10,1.1112,B1,at,12
59:59:10,1.1047,B1,at,12
60:29:10,1.1011,B1,at,12
60:59:10,1.0991,B1,at,12
61:29:10,1.0945,B1,at,12
61:59:10,1.0917,B1,at,12
62:29:10,1.0859,B1,at,12
62:59:10,1.0831,B1,at,12
63:29:10,1.0789,B1,at,12
63:59:10,1.075,B1,at,12
64:29:10,1.0716,B1,at,12
64:59:10,1.0713,B1,at,12
65:29:10,1.0657,B1,at,12
65:59:10,1.0653,B1,at,12
66:29:10,1.0604,B1,at,12
66:59:10,1.0586,B1,at,12
67:29:10,1.0568,B1,at,12
67:59:10,1.0491,B1,at,12
68:29:10,1.0499,B1,at,12
68:59:10,1.0479,B1,at,12
69:29:10,1.0447,B1,at,12
69:59:10,1.0421,B1,at,12
70:29:10,1.0452,B1,at,12
70:59:10,1.0426,B1,at,12
71:29:10,1.0408,B1,at,12
71:59:10,1.0373,B1,at,12
72:29:10,1.035,B1,at,12
72:59:10,1.0326,B1,at,12
73:29:10,1.0306,B1,at,12
73:59:10,1.0337,B1,at,12
74:29:10,1.0291,B1,at,12
74:59:10,1.0242,B1,at,12
75:29:10,1.0232,B1,at,12
Unnamed: 152,,B1,at,12
0:29:10,0.088,B1,oa,12
0:59:10,0.089,B1,oa,12
1:29:10,0.088,B1,oa,12
1:59:10,0.088,B1,oa,12
2:29:10,0.087,B1,oa,12
2:59:10,0.088,B1,oa,12
3:29:10,0.089,B1,oa,12
3:59:10,0.089,B1,oa,12
4:29:10,0.089,B1,oa,12
4:59:10,0.091,B1,oa,12
5:29:10,0.091,B1,oa,12
5:59:10,0.09,B1,oa,12
6:29:10,0.092,B1,oa,12
6:59:10,0.093,B1,oa,12
7:29:10,0.093,B1,oa,12
7:59:10,0.095,B1,oa,12
8:29:10,0.092,B1,oa,12
8:59:10,0.096,B1,oa,12
9:29:10,0.098,B1,oa,12
9:59:10,0.096,B1,oa,12
10:29:10,0.098,B1,oa,12
10:59:10,0.099,B1,oa,12
11:29:10,0.1,B1,oa,12
11:59:10,0.102,B1,oa,12
12:29:10,0.106,B1,oa,12
12:59:10,0.112,B1,oa,12
13:29:10,0.121,B1,oa,12
13:59:10,0.133,B1,oa,12
14:29:10,0.147,B1,oa,12
14:59:10,0.165,B1,oa,12
15:29:10,0.18,B1,oa,12
15:59:10,0.19,B1,oa,12
16:29:10,0.203,B1,oa,12
16:59:10,0.221,B1,oa,12
17:29:10,0.24,B1,oa,12
17:59:10,0.264,B1,oa,12
18:29:10,0.29,B1,oa,12
18:59:10,0.316,B1,oa,12
19:29:10,0.38,B1,oa,12
19:59:10,0.502,B1,oa,12
20:29:10,0.639,B1,oa,12
20:59:10,0.728,B1,oa,12
21:29:10,0.761,B1,oa,12
21:59:10,0.804,B1,oa,12
22:29:10,0.818,B1,oa,12
22:59:10,0.836,B1,oa,12
23:29:10,0.865,B1,oa,12
23:59:10,0.885,B1,oa,12
24:29:10,0.9,B1,oa,12
24:59:10,0.911,B1,oa,12
25:29:10,0.919,B1,oa,12
25:59:10,0.93,B1,oa,12
26:29:10,0.94,B1,oa,12
26:59:10,0.948,B1,oa,12
27:29:10,0.96,B1,oa,12
27:59:10,0.971,B1,oa,12
28:29:10,0.981,B1,oa,12
28:59:10,0.988,B1,oa,12
29:29:10,1.004,B1,oa,12
29:59:10,1.009,B1,oa,12
30:29:10,1.02,B1,oa,12
30:59:10,1.027,B1,oa,12
31:29:10,1.037,B1,oa,12
31:59:10,1.05,B1,oa,12
32:29:10,1.064,B1,oa,12
32:59:10,1.075,B1,oa,12
33:29:10,1.087,B1,oa,12
33:59:10,1.095,B1,oa,12
34:29:10,1.107,B1,oa,12
34:59:10,1.109,B1,oa,12
35:29:10,1.125,B1,oa,12
35:59:10,1.135,B1,oa,12
36:29:10,1.148,B1,oa,12
36:59:10,1.162,B1,oa,12
37:29:10,1.177,B1,oa,12
37:59:10,1.194,B1,oa,12
38:29:10,1.205,B1,oa,12
38:59:10,1.221,B1,oa,12
39:29:10,1.236,B1,oa,12
39:59:10,1.241,B1,oa,12
40:29:10,1.235,B1,oa,12
40:59:10,1.227,B1,oa,12
41:29:10,1.208,B1,oa,12
41:59:10,1.197,B1,oa,12
42:29:10,1.212,B1,oa,12
42:59:10,1.196,B1,oa,12
43:29:10,1.177,B1,oa,12
43:59:10,1.164,B1,oa,12
44:29:10,1.145,B1,oa,12
44:59:10,1.142,B1,oa,12
45:29:10,1.108,B1,oa,12
45:59:10,1.113,B1,oa,12
46:29:10,1.117,B1,oa,12
46:59:10,1.127,B1,oa,12
47:29:10,1.12,B1,oa,12
47:59:10,1.115,B1,oa,12
48:29:10,1.103,B1,oa,12
48:59:10,1.115,B1,oa,12
49:29:10,1.105,B1,oa,12
49:59:10,1.087,B1,oa,12
50:29:10,1.091,B1,oa,12
50:59:10,1.081,B1,oa,12
51:29:10,1.095,B1,oa,12
51:59:10,1.092,B1,oa,12
52:29:10,1.091,B1,oa,12
52:59:10,1.094,B1,oa,12
53:29:10,1.083,B1,oa,12
53:59:10,1.088,B1,oa,12
54:29:10,1.081,B1,oa,12
54:59:10,1.09,B1,oa,12
55:29:10,1.083,B1,oa,12
55:59:10,1.089,B1,oa,12
56:29:10,1.081,B1,oa,12
56:59:10,1.082,B1,oa,12
57:29:10,1.079,B1,oa,12
57:59:10,1.085,B1,oa,12
58:29:10,1.074,B1,oa,12
58:59:10,1.077,B1,oa,12
59:29:10,1.072,B1,oa,12
59:59:10,1.075,B1,oa,12
60:29:10,1.083,B1,oa,12
60:59:10,1.085,B1,oa,12
61:29:10,1.07,B1,oa,12
61:59:10,1.07,B1,oa,12
62:29:10,1.079,B1,oa,12
62:59:10,1.065,B1,oa,12
63:29:10,1.075,B1,oa,12
63:59:10,1.069,B1,oa,12
64:29:10,1.065,B1,oa,12
64:59:10,1.071,B1,oa,12
65:29:10,1.077,B1,oa,12
65:59:10,1.065,B1,oa,12
66:29:10,1.074,B1,oa,12
66:59:10,1.071,B1,oa,12
67:29:10,1.071,B1,oa,12
67:59:10,1.065,B1,oa,12
68:29:10,1.07,B1,oa,12
68:59:10,1.074,B1,oa,12
69:29:10,1.066,B1,oa,12
69:59:10,1.068,B1,oa,12
70:29:10,1.064,B1,oa,12
70:59:10,1.068,B1,oa,12
71:29:10,1.07,B1,oa,12
71:59:10,1.064,B1,oa,12
72:29:10,1.062,B1,oa,12
72:59:10,1.061,B1,oa,12
73:29:10,1.06,B1,oa,12
73:59:10,1.058,B1,oa,12
74:29:10,1.059,B1,oa,12
74:59:10,1.063,B1,oa,12
75:29:10,1.057,B1,oa,12
0:29:10,0.1043,B2,at,12
0:59:10,0.1024,B2,at,12
1:29:10,0.1006,B2,at,12
1:59:10,0.1012,B2,at,12
2:29:10,0.1027,B2,at,12
2:59:10,0.1037,B2,at,12
3:29:10,0.106,B2,at,12
3:59:10,0.1079,B2,at,12
4:29:10,0.1106,B2,at,12
4:59:10,0.113,B2,at,12
5:29:10,0.1151,B2,at,12
5:59:10,0.1156,B2,at,12
6:29:10,0.1228,B2,at,12
6:59:10,0.1338,B2,at,12
7:29:10,0.1484,B2,at,12
7:59:10,0.1732,B2,at,12
8:29:10,0.2018,B2,at,12
8:59:10,0.2425,B2,at,12
9:29:10,0.2562,B2,at,12
9:59:10,0.2856,B2,at,12
10:29:10,0.3107,B2,at,12
10:59:10,0.3399,B2,at,12
11:29:10,0.3804,B2,at,12
11:59:10,0.4234,B2,at,12
12:29:10,0.4691,B2,at,12
12:59:10,0.506,B2,at,12
13:29:10,0.5455,B2,at,12
13:59:10,0.5877,B2,at,12
14:29:10,0.6151,B2,at,12
14:59:10,0.6405,B2,at,12
15:29:10,0.6733,B2,at,12
15:59:10,0.6885,B2,at,12
16:29:10,0.7055,B2,at,12
16:59:10,0.7401,B2,at,12
17:29:10,0.7612,B2,at,12
17:59:10,0.7655,B2,at,12
18:29:10,0.7954,B2,at,12
18:59:10,0.8119,B2,at,12
19:29:10,0.8307,B2,at,12
19:59:10,0.8547,B2,at,12
20:29:10,0.8677,B2,at,12
20:59:10,0.884,B2,at,12
21:29:10,0.8937,B2,at,12
21:59:10,0.91,B2,at,12
22:29:10,0.9269,B2,at,12
22:59:10,0.9402,B2,at,12
23:29:10,0.9564,B2,at,12
23:59:10,0.9712,B2,at,12
24:29:10,0.9852,B2,at,12
24:59:10,1.0024,B2,at,12
25:29:10,1.0125,B2,at,12
25:59:10,1.026,B2,at,12
26:29:10,1.0506,B2,at,12
26:59:10,1.0544,B2,at,12
27:29:10,1.0584,B2,at,12
27:59:10,1.0812,B2,at,12
28:29:10,1.0918,B2,at,12
28:59:10,1.1093,B2,at,12
29:29:10,1.1218,B2,at,12
29:59:10,1.1397,B2,at,12
30:29:10,1.1526,B2,at,12
30:59:10,1.1588,B2,at,12
31:29:10,1.1718,B2,at,12
31:59:10,1.1824,B2,at,12
32:29:10,1.1938,B2,at,12
32:59:10,1.2069,B2,at,12
33:29:10,1.2204,B2,at,12
33:59:10,1.2303,B2,at,12
34:29:10,1.2453,B2,at,12
34:59:10,1.2516,B2,at,12
35:29:10,1.2641,B2,at,12
35:59:10,1.2776,B2,at,12
36:29:10,1.2857,B2,at,12
36:59:10,1.2973,B2,at,12
37:29:10,1.3096,B2,at,12
37:59:10,1.318,B2,at,12
38:29:10,1.3318,B2,at,12
38:59:10,1.3465,B2,at,12
39:29:10,1.3531,B2,at,12
39:59:10,1.3626,B2,at,12
40:29:10,1.3781,B2,at,12
40:59:10,1.3867,B2,at,12
41:29:10,1.3932,B2,at,12
41:59:10,1.412,B2,at,12
42:29:10,1.4239,B2,at,12
42:59:10,1.4322,B2,at,12
43:29:10,1.4415,B2,at,12
43:59:10,1.4273,B2,at,12
44:29:10,1.4127,B2,at,12
44:59:10,1.4131,B2,at,12
45:29:10,1.425,B2,at,12
45:59:10,1.4263,B2,at,12
46:29:10,1.4245,B2,at,12
46:59:10,1.4183,B2,at,12
47:29:10,1.4078,B2,at,12
47:59:10,1.3974,B2,at,12
48:29:10,1.3783,B2,at,12
48:59:10,1.3489,B2,at,12
49:29:10,1.3242,B2,at,12
49:59:10,1.3107,B2,at,12
50:29:10,1.2984,B2,at,12
50:59:10,1.2845,B2,at,12
51:29:10,1.2767,B2,at,12
51:59:10,1.2599,B2,at,12
52:29:10,1.2537,B2,at,12
52:59:10,1.2415,B2,at,12
53:29:10,1.2324,B2,at,12
53:59:10,1.2246,B2,at,12
54:29:10,1.2163,B2,at,12
54:59:10,1.2075,B2,at,12
55:29:10,1.2,B2,at,12
55:59:10,1.1939,B2,at,12
56:29:10,1.1862,B2,at,12
56:59:10,1.1791,B2,at,12
57:29:10,1.1748,B2,at,12
57:59:10,1.1687,B2,at,12
58:29:10,1.1618,B2,at,12
58:59:10,1.1556,B2,at,12
59:29:10,1.1527,B2,at,12
59:59:10,1.1469,B2,at,12
60:29:10,1.1409,B2,at,12
60:59:10,1.1358,B2,at,12
61:29:10,1.131,B2,at,12
61:59:10,1.1282,B2,at,12
62:29:10,1.1219,B2,at,12
62:59:10,1.1179,B2,at,12
63:29:10,1.1148,B2,at,12
63:59:10,1.1092,B2,at,12
64:29:10,1.1051,B2,at,12
64:59:10,1.1019,B2,at,12
65:29:10,1.0989,B2,at,12
65:59:10,1.0964,B2,at,12
66:29:10,1.0905,B2,at,12
66:59:10,1.0872,B2,at,12
67:29:10,1.0859,B2,at,12
67:59:10,1.079,B2,at,12
68:29:10,1.0778,B2,at,12
68:59:10,1.0746,B2,at,12
69:29:10,1.0721,B2,at,12
69:59:10,1.0687,B2,at,12
70:29:10,1.0694,B2,at,12
70:59:10,1.0654,B2,at,12
71:29:10,1.0627,B2,at,12
71:59:10,1.0606,B2,at,12
72:29:10,1.0557,B2,at,12
72:59:10,1.0531,B2,at,12
73:29:10,1.0503,B2,at,12
73:59:10,1.0511,B2,at,12
74:29:10,1.0472,B2,at,12
74:59:10,1.0441,B2,at,12
75:29:10,1.0408,B2,at,12
Unnamed: 152,,B2,at,12
0:29:10,0.088,B2,oa,12
0:59:10,0.088,B2,oa,12
1:29:10,0.088,B2,oa,12
1:59:10,0.088,B2,oa,12
2:29:10,0.088,B2,oa,12
2:59:10,0.087,B2,oa,12
3:29:10,0.088,B2,oa,12
3:59:10,0.089,B2,oa,12
4:29:10,0.089,B2,oa,12
4:59:10,0.09,B2,oa,12
5:29:10,0.091,B2,oa,12
5:59:10,0.09,B2,oa,12
6:29:10,0.09,B2,oa,12
6:59:10,0.091,B2,oa,12
7:29:10,0.092,B2,oa,12
7:59:10,0.092,B2,oa,12
8:29:10,0.095,B2,oa,12
8:59:10,0.095,B2,oa,12
9:29:10,0.094,B2,oa,12
9:59:10,0.097,B2,oa,12
10:29:10,0.098,B2,oa,12
10:59:10,0.098,B2,oa,12
11:29:10,0.098,B2,oa,12
11:59:10,0.101,B2,oa,12
12:29:10,0.105,B2,oa,12
12:59:10,0.112,B2,oa,12
13:29:10,0.121,B2,oa,12
13:59:10,0.132,B2,oa,12
14:29:10,0.145,B2,oa,12
14:59:10,0.163,B2,oa,12
15:29:10,0.179,B2,oa,12
15:59:10,0.193,B2,oa,12
16:29:10,0.199,B2,oa,12
16:59:10,0.215,B2,oa,12
17:29:10,0.235,B2,oa,12
17:59:10,0.261,B2,oa,12
18:29:10,0.29,B2,oa,12
18:59:10,0.317,B2,oa,12
19:29:10,0.392,B2,oa,12
19:59:10,0.539,B2,oa,12
20:29:10,0.676,B2,oa,12
20:59:10,0.748,B2,oa,12
21:29:10,0.781,B2,oa,12
21:59:10,0.829,B2,oa,12
22:29:10,0.841,B2,oa,12
22:59:10,0.86,B2,oa,12
23:29:10,0.897,B2,oa,12
23:59:10,0.926,B2,oa,12
24:29:10,0.94,B2,oa,12
24:59:10,0.951,B2,oa,12
25:29:10,0.956,B2,oa,12
25:59:10,0.967,B2,oa,12
26:29:10,0.975,B2,oa,12
26:59:10,0.98,B2,oa,12
27:29:10,0.99,B2,oa,12
27:59:10,0.998,B2,oa,12
28:29:10,1.006,B2,oa,12
28:59:10,1.01,B2,oa,12
29:29:10,1.026,B2,oa,12
29:59:10,1.028,B2,oa,12
30:29:10,1.037,B2,oa,12
30:59:10,1.042,B2,oa,12
31:29:10,1.05,B2,oa,12
31:59:10,1.062,B2,oa,12
32:29:10,1.074,B2,oa,12
32:59:10,1.085,B2,oa,12
33:29:10,1.094,B2,oa,12
33:59:10,1.101,B2,oa,12
34:29:10,1.111,B2,oa,12
34:59:10,1.114,B2,oa,12
35:29:10,1.129,B2,oa,12
35:59:10,1.138,B2,oa,12
36:29:10,1.149,B2,oa,12
36:59:10,1.162,B2,oa,12
37:29:10,1.175,B2,oa,12
37:59:10,1.19,B2,oa,12
38:29:10,1.2,B2,oa,12
38:59:10,1.218,B2,oa,12
39:29:10,1.232,B2,oa,12
39:59:10,1.24,B2,oa,12
40:29:10,1.237,B2,oa,12
40:59:10,1.227,B2,oa,12
41:29:10,1.206,B2,oa,12
41:59:10,1.194,B2,oa,12
42:29:10,1.222,B2,oa,12
42:59:10,1.204,B2,oa,12
43:29:10,1.181,B2,oa,12
43:59:10,1.169,B2,oa,12
44:29:10,1.143,B2,oa,12
44:59:10,1.139,B2,oa,12
45:29:10,1.1,B2,oa,12
45:59:10,1.114,B2,oa,12
46:29:10,1.12,B2,oa,12
46:59:10,1.129,B2,oa,12
47:29:10,1.119,B2,oa,12
47:59:10,1.112,B2,oa,12
48:29:10,1.101,B2,oa,12
48:59:10,1.121,B2,oa,12
49:29:10,1.11,B2,oa,12
49:59:10,1.086,B2,oa,12
50:29:10,1.094,B2,oa,12
50:59:10,1.081,B2,oa,12
51:29:10,1.101,B2,oa,12
51:59:10,1.099,B2,oa,12
52:29:10,1.097,B2,oa,12
52:59:10,1.103,B2,oa,12
53:29:10,1.086,B2,oa,12
53:59:10,1.095,B2,oa,12
54:29:10,1.085,B2,oa,12
54:59:10,1.098,B2,oa,12
55:29:10,1.086,B2,oa,12
55:59:10,1.097,B2,oa,12
56:29:10,1.086,B2,oa,12
56:59:10,1.087,B2,oa,12
57:29:10,1.081,B2,oa,12
57:59:10,1.092,B2,oa,12
58:29:10,1.075,B2,oa,12
58:59:10,1.081,B2,oa,12
59:29:10,1.072,B2,oa,12
59:59:10,1.076,B2,oa,12
60:29:10,1.089,B2,oa,12
60:59:10,1.094,B2,oa,12
61:29:10,1.071,B2,oa,12
61:59:10,1.071,B2,oa,12
62:29:10,1.086,B2,oa,12
62:59:10,1.063,B2,oa,12
63:29:10,1.08,B2,oa,12
63:59:10,1.071,B2,oa,12
64:29:10,1.065,B2,oa,12
64:59:10,1.075,B2,oa,12
65:29:10,1.085,B2,oa,12
65:59:10,1.066,B2,oa,12
66:29:10,1.08,B2,oa,12
66:59:10,1.077,B2,oa,12
67:29:10,1.077,B2,oa,12
67:59:10,1.067,B2,oa,12
68:29:10,1.076,B2,oa,12
68:59:10,1.081,B2,oa,12
69:29:10,1.07,B2,oa,12
69:59:10,1.073,B2,oa,12
70:29:10,1.067,B2,oa,12
70:59:10,1.074,B2,oa,12
71:29:10,1.077,B2,oa,12
71:59:10,1.068,B2,oa,12
72:29:10,1.064,B2,oa,12
72:59:10,1.063,B2,oa,12
73:29:10,1.062,B2,oa,12
73:59:10,1.059,B2,oa,12
74:29:10,1.061,B2,oa,12
74:59:10,1.065,B2,oa,12
75:29:10,1.057,B2,oa,12
0:29:10,0.0985,B3,at,12
0:59:10,0.0979,B3,at,12
1:29:10,0.0956,B3,at,12
1:59:10,0.0966,B3,at,12
2:29:10,0.0973,B3,at,12
2:59:10,0.0987,B3,at,12
3:29:10,0.1004,B3,at,12
3:59:10,0.102,B3,at,12
4:29:10,0.1043,B3,at,12
4:59:10,0.1065,B3,at,12
5:29:10,0.1088,B3,at,12
5:59:10,0.1093,B3,at,12
6:29:10,0.1145,B3,at,12
6:59:10,0.1267,B3,at,12
7:29:10,0.1416,B3,at,12
7:59:10,0.168,B3,at,12
8:29:10,0.1949,B3,at,12
8:59:10,0.2382,B3,at,12
9:29:10,0.2623,B3,at,12
9:59:10,0.2712,B3,at,12
10:29:10,0.3013,B3,at,12
10:59:10,0.33,B3,at,12
11:29:10,0.3661,B3,at,12
11:59:10,0.4112,B3,at,12
12:29:10,0.4581,B3,at,12
12:59:10,0.5,B3,at,12
13:29:10,0.5332,B3,at,12
13:59:10,0.5848,B3,at,12
14:29:10,0.6092,B3,at,12
14:59:10,0.6344,B3,at,12
