time,OD,name,species,description,figure
3.7539805555555557,0.10242534357952549,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.770666666666666,0.10141166627312659,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.7873472222222224,0.10317323615919705,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.804025,0.10189661236936032,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.820702777777778,0.10187307408647728,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.8373833333333334,0.10233868813713198,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.8540666666666668,0.1026041796986008,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.8707555555555553,0.10239667865405866,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.887444444444444,0.10280177845855776,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.9041333333333332,0.10296407110667483,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.9208222222222218,0.1032111688294497,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.9375111111111116,0.10348607807313948,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.9542,0.10406981294021489,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.970877777777778,0.10485253004825656,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.9875666666666665,0.10499511120925975,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
4.00425,0.1043647698325032,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
4.020938888888889,0.10439408726454324,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
4.037619444444444,0.10503924167479117,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
4.054302777777777,0.10550034297726119,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
4.070983333333333,0.10619247047133906,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
4.087666666666667,0.10686408360090183,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
4.104352777777778,0.10759716036499878,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
4.121036111111112,0.10781936249987178,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
4.137722222222222,0.10711515114158665,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
4.154402777777778,0.10684473188535759,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
4.171091666666666,0.1073679515587902,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
